;ANO;NUTS_III;CODIGO_CONCELHO;Concelho;zona rqs;saifi at num;saidi at min;maifi at num;tiepi mt min;end mt mwh;saifi mt num;saidi mt min;maifi mt num;saifi bt num;saidi bt min;ligacao_auxiliar_mapa;codigo_concelho_sem_digitos;distrito
0;2022;Algarve;806;Lagoa;Concelho;0;0;0;40,03410787;10,95962182;1,229383933;43,94258314;4,251137047;1,225017366;68,44265896;1;8;Faro
1;2022;Algarve;812;São Brás de Alportel;Concelho;0;0;0;101,5744158;6,462113181;1,553845129;90,74031721;4,073503932;1,887307384;128,4379609;1;8;Faro
2;2022;Alentejo Litoral;1509;Santiago do Cacém;Zona C;0;0;1;44,59456497;6,901322283;2,982636046;47,34006508;17,80674682;4,292747649;93,85391878;1;15;Setúbal
3;2022;Alentejo Litoral;1509;Santiago do Cacém;Concelho;0;0;1;55,47358274;13,03378639;3,141415416;53,46167895;15,14978776;3,778155313;81,58602982;1;15;Setúbal
4;2022;Algarve;801;Albufeira;Zona C;0;0;0;43,9094975;13,42395423;1,416022201;43,20802862;7,362719266;1,53547735;50,75262917;1;8;Faro
5;2022;Algarve;807;Lagos;Zona B;0;0;0;34,70069747;6,769925728;1,434765054;36,44308456;2,106585537;1,481008484;37,67994583;1;8;Faro
6;2022;Algarve;815;Vila do Bispo;Concelho;0;0;0;155,8997732;14,09695492;3,125;191,9350694;8,321726884;3,87374588;222,3784665;1;8;Faro
7;2022;Alentejo Litoral;1513;Sines;Concelho;0;0;0;8,006781632;1,778758713;0,711767714;30,69129489;5,21870686;0,639647252;26,66203697;1;15;Setúbal
8;2022;Algarve;807;Lagos;Zona C;0;0;0;192,3160274;34,0141928;3,496983888;193,9708178;10,78584681;4,20326324;209,2140175;1;8;Faro
9;2022;Algarve;808;Loulé;Concelho;0;0;1;50,24438512;43,7210031;1,409931431;58,87083292;4,746461569;1,222413734;62,45475331;1;8;Faro
10;2022;Algarve;810;Olhão;Zona B;0;0;0;8,533330581;1,128063866;0,108333333;10,15722222;0,878151261;0,326131237;35,60878781;1;8;Faro
11;2022;Algarve;808;Loulé;Zona C;0;0;1;45,5573154;21,51235802;1,643144754;58,89786654;5,820066036;1,784649243;74,6284482;1;8;Faro
12;2022;Algarve;810;Olhão;Zona C;0;0;0;40,11576271;4,222125561;1,096657276;53,07394923;6,60385818;1,232092438;67,12019005;1;8;Faro
13;2022;Algarve;816;Vila Real de Santo António;Zona B;0;0;0;21,93690777;2,547526696;1,139980105;21,26193192;6,659475041;1,260641765;33,70475402;1;8;Faro
14;2022;Algarve;814;Tavira;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
15;2022;Algarve;815;Vila do Bispo;Zona C;0;0;0;155,8997732;14,09695492;3,125;191,9350694;8,321726884;3,87374588;222,3784665;1;8;Faro
16;2022;Algarve;804;Castro Marim;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
17;2022;Alentejo Litoral;1509;Santiago do Cacém;Zona B;0;0;0;78,40671395;6,132464105;3,8089407;78,43145067;4,451317361;3,466047154;72,81482265;1;15;Setúbal
18;2022;Algarve;810;Olhão;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
19;2022;Algarve;809;Monchique;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
20;2022;Algarve;813;Silves;Zona B;0;0;0;18,86271743;1,831180927;0,689462436;22,91181709;3,539043235;0,653175093;23,85881385;1;8;Faro
21;2022;Algarve;803;Aljezur;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
22;2022;Algarve;815;Vila do Bispo;Zona B;0;0;0;0;0;0;0;0;0;0;1;8;Faro
23;2022;Algarve;812;São Brás de Alportel;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
24;2022;Algarve;803;Aljezur;Zona C;0;0;0;113,3884602;6,313037411;1,629193553;107,4857746;10,38713193;2,621509007;161,5518915;1;8;Faro
25;2022;Ave;308;Guimarães;Zona B;0;0;0;75,01196363;7,74899316;3,85369938;79,33935598;6,277612611;4,417064182;92,315275;1;3;Braga
26;2022;Ave;311;Vieira do Minho;Zona A;0;0;0;0;0;0;0;0;0;0;1;3;Braga
27;2022;Terras de Trás-os-Montes;406;Miranda do douro;Zona C;0;0;0;288,985866;14,88347754;7,124664735;401,2361852;24,37734713;7,824671273;456,2287717;1;4;Bragança
28;2022;Terras de Trás-os-Montes;407;Mirandela;Zona C;0;0;0;70,83691764;4,140275696;0,970650194;78,21201183;11,41784099;1,125023886;100,5589215;1;4;Bragança
29;2022;Terras de Trás-os-Montes;411;Vimioso;Concelho;0;0;0;471,5717292;11,01038554;11,02237762;632,8898524;36,44522145;12,73144759;844,8380047;1;4;Bragança
30;2022;Alto Tâmega;1703;Chaves;Zona B;0;0;0;34,66383451;6,071227405;1,070031326;38,53441351;3,650922381;1,112382183;45,55104595;1;17;Vila Real
31;2022;Terras de Trás-os-Montes;411;Vimioso;Zona C;0;0;0;471,5717292;11,01038554;11,02237762;632,8898524;36,44522145;12,73144759;844,8380047;1;4;Bragança
32;2022;Alto Tâmega;1713;Vila Pouca de Aguiar;Zona C;0;0;0;151,1118687;16,28856841;2,535797663;203,3535072;13,09015444;2,620248038;223,1098267;1;17;Vila Real
33;2022;Terras de Trás-os-Montes;412;Vinhais;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
34;2022;Alto Tâmega;1713;Vila Pouca de Aguiar;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
35;2022;Terras de Trás-os-Montes;412;Vinhais;Zona C;0;0;0;161,6945313;6,734375583;6,449861325;143,8804644;25,40749763;6,381137241;169,1036401;1;4;Bragança
36;2022;Ave;309;Póvoa de Lanhoso;Zona A;0;0;0;0;0;0;0;0;0;0;1;3;Braga
37;2022;Ave;309;Póvoa de Lanhoso;Zona C;0;0;0;87,25880246;9,613096552;1,744940742;115,2870995;6,494151566;2,046788382;145,5227412;1;3;Braga
38;2022;Área Metropolitana do Porto;1318;Trofa;Concelho;0;0;0;49,99088679;18,84278642;1,395392002;59,05317177;5,570290907;1,528143969;76,20850655;1;13;Porto
39;2022;Terras de Trás-os-Montes;405;Macedo de Cavaleiros;Zona C;0;0;0;43,06575073;1,642276275;1,298215154;57,63834178;18,10243061;1,584430089;85,76348974;1;4;Bragança
40;2022;Ave;311;Vieira do Minho;Zona B;0;0;0;0;0;0;0;0;0;0;1;3;Braga
41;2022;Terras de Trás-os-Montes;408;Mogadouro;Zona C;0;0;0;151,4864139;4,585598353;2,711080268;190,4705702;17,27804765;2,953561243;199,5300935;1;4;Bragança
42;2022;Alto Tâmega;1712;Valpaços;Zona B;0;0;0;96,39318583;4,002063136;1,215686275;100,2140523;3,473333333;1,10096769;98,11271982;1;17;Vila Real
43;2022;Terras de Trás-os-Montes;408;Mogadouro;Zona B;0;0;0;17,90529661;0,518286455;0,793103448;17,01206897;10,37931034;0,987065974;53,1093114;1;4;Bragança
44;2022;Alto Tâmega;1706;Montalegre;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
45;2022;Terras de Trás-os-Montes;407;Mirandela;Zona B;0;0;0;17,44220431;1,405146599;0,418918919;16,41036036;2,215495495;0,724509322;54,87849494;1;4;Bragança
46;2022;Ave;308;Guimarães;Zona C;0,25;1,683333333;0;123,8829387;104,2235355;2,989289867;142,5660218;7,240716889;3,431322969;165,2892049;1;3;Braga
47;2022;Alto Tâmega;1706;Montalegre;Concelho;0;0;0;59,02639603;4,979285724;1,801949098;84,49869262;6,294524425;2,120389444;131,7403783;1;17;Vila Real
48;2022;Região de Aveiro;108;Estarreja;Concelho;0;0;0,142857143;50,47194991;10,39974784;1,75802213;42,79586013;7,465247878;2,017288915;42,61335299;1;1;Aveiro
49;2022;Região de Coimbra;603;Coimbra;Concelho;0;0;0;29,42412422;30,47035104;0,602173553;30,56538386;3,609329417;0,839680057;49,60391109;1;6;Coimbra
50;2022;Região de Aveiro;112;Murtosa;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
51;2022;Região de Coimbra;604;Condeixa-a-Nova;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
52;2022;Região de Coimbra;610;Montemor-o-Velho;Concelho;1;3,45;1;20,79826854;2,101861465;0,609984335;22,22809156;13,65914247;0,746543225;30,91142168;1;6;Coimbra
53;2022;Região de Aveiro;108;Estarreja;Zona B;0;0;0;26,02123067;1,359623446;1,527272727;32,48151515;5,258585859;1,565136509;31,86959457;1;1;Aveiro
54;2022;Região de Aveiro;115;Ovar;Zona B;0;0;0;1,838536988;0,30777867;0,28125;2,355729167;1,001601173;0,311051197;9,072356732;1;1;Aveiro
55;2022;Região de Coimbra;613;Penacova;Zona A;0;0;0;56,05;0,019887672;3;56,05;11;3;56,05;1;6;Coimbra
56;2022;Região de Aveiro;110;Ílhavo;Zona B;0;0;0;59,25913311;17,55272242;1,382341443;56,61463049;4,439377107;1,713245367;77,46109885;1;1;Aveiro
57;2022;Região de Aveiro;115;Ovar;Zona C;0,25;2,791666667;0,5;8,53279191;2,717525561;0,426788091;11,86687381;3,709503952;0,476209088;21,98273674;1;1;Aveiro
58;2022;Região de Aveiro;110;Ílhavo;Concelho;0;0;0;73,35738585;29,67992249;1,665143778;70,30600096;4,194822411;1,995299438;89,32907078;1;1;Aveiro
59;2022;Região de Aveiro;102;Albergaria-a-Velha;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
60;2022;Região de Aveiro;103;Anadia;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
61;2022;Região de Aveiro;102;Albergaria-a-Velha;Concelho;0;0;1;23,80203428;5,091213165;1,399393479;33,91441424;5,100260939;1,332952257;43,72838515;1;1;Aveiro
62;2022;Região de Aveiro;103;Anadia;Zona B;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
63;2022;Região de Aveiro;117;Sever do Vouga;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
64;2022;Região de Aveiro;114;Oliveira do Bairro;Concelho;1;3,083333333;0;6,566448468;1,649706508;0,600268173;6,981043122;6,035205937;0,574571172;8,754116929;1;1;Aveiro
65;2022;Região de Aveiro;102;Albergaria-a-Velha;Zona C;0;0;1;26,28033172;4,872997729;1,479672305;36,37925796;5,259776091;1,62002398;49,4724744;1;1;Aveiro
66;2022;Região de Aveiro;105;Aveiro;Zona A;0;0;0;16,51854391;5,810072551;0,545212087;15,00231617;2,256080152;0,589098359;21,82893826;1;1;Aveiro
67;2022;Região de Coimbra;613;Penacova;Zona C;0;0;0;64,57007559;3,501512239;1,403299416;66,75349519;12,26833009;1,707080107;80,83705675;1;6;Coimbra
68;2022;Região de Aveiro;114;Oliveira do Bairro;Zona B;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
69;2022;Região de Aveiro;112;Murtosa;Concelho;0;0;0;20,32622535;1,264404527;0,806067896;21,05709703;5,287220868;0,740163874;28,18193261;1;1;Aveiro
70;2022;Douro;403;Carrazeda de Ansiães;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
71;2022;Beiras e Serra da Estrela;501;Belmonte;Zona B;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
72;2022;Beiras e Serra da Estrela;501;Belmonte;Concelho;0;0;0;6,629040538;0,294149001;0,393916813;11,65570271;7,306259314;0,603720059;17,07183376;1;5;Castelo Branco
73;2022;Douro;1704;Mesão Frio;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
74;2022;Douro;1812;Penedono;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
75;2022;Douro;404;Freixo de Espada À Cinta;Zona C;0;0;0;27,31714067;0,860219862;1,656409602;34,55963143;4,553243105;0,796984692;14,36782;1;4;Bragança
76;2022;Douro;1805;Lamego;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
77;2022;Douro;1710;Sabrosa;Concelho;0;0;0;109,4027835;4,397363543;5,139262065;120,8665304;22,20619773;5,458788684;128,2501558;1;17;Vila Real
78;2022;Douro;1711;Santa Marta de Penaguião;Zona C;0;0;0;144,6987008;3,91486317;5,311688312;157,1623377;9,779220779;5,047329908;154,7572546;1;17;Vila Real
79;2022;Douro;1812;Penedono;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
80;2022;Douro;1710;Sabrosa;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
81;2022;Cávado;306;Esposende;Concelho;0;0;2;147,5664741;28,31736232;1,71532798;120,2692637;6,720053503;1,86006816;128,5302842;1;3;Braga
82;2022;Beiras e Serra da Estrela;504;Fundão;Zona B;0;0;0;41,68562672;1,945480491;2,372093023;43,42635659;1,093023256;2,460817626;72,37793488;1;5;Castelo Branco
83;2022;Douro;403;Carrazeda de Ansiães;Zona B;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
84;2022;Beiras e Serra da Estrela;504;Fundão;Concelho;1;4,2;3;112,903979;24,75501296;5,777840972;160,3657907;17,56692379;5,415617546;157,4836731;1;5;Castelo Branco
85;2022;Beiras e Serra da Estrela;503;Covilhã;Zona C;0;0;0;30,64717261;6,13946927;1,069888846;35,47427439;9,580655896;1,292970127;53,2423581;1;5;Castelo Branco
86;2022;Douro;404;Freixo de Espada À Cinta;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
87;2022;Douro;1701;Alijó;Zona A;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
88;2022;Douro;1711;Santa Marta de Penaguião;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
89;2022;Douro;1708;Peso da Régua;Zona B;0;0;0;253,7622038;13,98367117;9,417827134;254,0886198;19,19921432;9,79956754;262,4724699;1;17;Vila Real
90;2022;Beiras e Serra da Estrela;504;Fundão;Zona A;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
91;2022;Douro;1807;Moimenta da Beira;Zona C;0;0;0;87,6391398;7,071243269;2,673187415;76,32890789;9,71880985;2,875913102;73,219127;1;18;Viseu
92;2022;Douro;403;Carrazeda de Ansiães;Concelho;0;0;0;106,9965897;3,534403252;5,515151515;105,4882155;19,55555556;5,719697652;96,18998039;1;4;Bragança
93;2022;Douro;1805;Lamego;Zona B;0;0;0;84,47663173;6,172701101;4,186919572;92,82590712;6,388505354;4,74672706;124,128949;1;18;Viseu
94;2022;Douro;1801;Armamar;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
95;2022;Douro;1807;Moimenta da Beira;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
96;2022;Área Metropolitana do Porto;116;São João da Madeira;Zona C;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
97;2022;Viseu Dão Lafões;1822;Vila Nova de Paiva;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
98;2022;Viseu Dão Lafões;1823;Viseu;Zona C;0;0;0;74,42849807;36,38050922;2,033246056;124,3286725;7,162698432;2,093305372;119,9695609;1;18;Viseu
99;2022;Área Metropolitana de Lisboa;1111;Sintra;Zona A;0;0;0;55,65521717;36,31240643;1,01663333;52,08910245;1,171160048;1,013403922;74,15231189;1;11;Lisboa
100;2022;Viseu Dão Lafões;1821;Tondela;Zona C;0;0;0;26,53547488;4,184988381;1,548146833;31,50604516;11,32099112;1,524576981;42,88444897;1;18;Viseu
101;2022;Viseu Dão Lafões;1824;Vouzela;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
102;2022;Área Metropolitana de Lisboa;1115;Amadora;Zona A;0;0;0;16,02164107;11,57402383;0,515724677;14,59667547;0,765272972;0,625999513;33,0289352;1;11;Lisboa
103;2022;Área Metropolitana de Lisboa;1109;Mafra;Zona A;0;0;0;0;0;0;0;0;0;0;1;11;Lisboa
104;2022;Viseu Dão Lafões;1821;Tondela;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
105;2022;Área Metropolitana de Lisboa;1107;Loures;Concelho;0;0;0;38,34082183;48,51696761;0,674362793;49,68581545;2,005117548;0,833926731;61,12577306;1;11;Lisboa
106;2022;Área Metropolitana do Porto;119;Vale de Cambra;Zona C;0;0;0;19,29405349;3,113248957;0,506175337;37,27940961;4,465931591;0,529719634;55,26725849;1;1;Aveiro
107;2022;Área Metropolitana do Porto;113;Oliveira de Azeméis;Concelho;0,5;111,725;0;14,59911531;7,81601304;0,538527675;18,27103178;3,900241101;0,655226478;27,66325172;1;1;Aveiro
108;2022;Área Metropolitana de Lisboa;1110;Oeiras;Zona A;0;0;0;0;0;0;0;1;3,111079219;931,5865145;1;11;Lisboa
109;2022;Área Metropolitana do Porto;113;Oliveira de Azeméis;Zona C;1;223,45;0;14,5070781;5,219461149;0,621435284;20,45189667;4,500242746;0,803922997;30,37349199;1;1;Aveiro
110;2022;Área Metropolitana do Porto;116;São João da Madeira;Zona B;0;0;0;29,01529285;6,367436718;0,237288136;30,98879473;0,944306809;0,386397048;46,52618944;1;1;Aveiro
111;2022;Área Metropolitana de Lisboa;1116;Odivelas;Zona A;0;0;0;30,44004516;7,82182779;0,967588487;37,74447983;0,935220904;1,198104885;61,37046276;1;11;Lisboa
112;2022;Área Metropolitana do Porto;119;Vale de Cambra;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
113;2022;Área Metropolitana de Lisboa;1106;Lisboa;Concelho;0;0;0;22,63469137;137,135694;0,616314117;26,12897522;0,50768298;0,702062738;48,33388888;1;11;Lisboa
114;2022;Área Metropolitana do Porto;119;Vale de Cambra;Zona B;0;0;0;17,97918356;0,48772125;0,272727273;28,24242424;2,666666667;0,128054134;10,8146971;1;1;Aveiro
115;2022;Área Metropolitana do Porto;104;Arouca;Zona B;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
116;2022;Área Metropolitana do Porto;116;São João da Madeira;Concelho;0;0;0;29,01529285;6,367436718;0,237288136;30,98879473;0,944306809;0,386397048;46,52618944;1;1;Aveiro
117;2022;Viseu Dão Lafões;1822;Vila Nova de Paiva;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
118;2022;Viseu Dão Lafões;1823;Viseu;Zona B;0;0;0;208,5085366;0,194814306;5,5;280,4958333;14;1,609375;40,59973958;1;18;Viseu
119;2022;Viseu Dão Lafões;1824;Vouzela;Concelho;0;0;0;30,74105459;1,991304661;1,524159332;35,07348372;5,810777064;1,629690327;49,65528991;1;18;Viseu
120;2022;Área Metropolitana de Lisboa;1115;Amadora;Concelho;0;0;0;16,0443862;11,61587899;0,516918231;14,62747444;0,765863452;0,625999513;33,0289352;1;11;Lisboa
121;2022;Lezíria do Tejo;1415;Salvaterra de Magos;Concelho;0;0;0;24,85818907;3,873029135;1,05445615;27,07147178;16,41384877;1,139604588;53,83230508;1;14;Santarém
122;2022;Médio Tejo;1418;Tomar;Zona B;0;0;0;0,108681836;0,010486787;0,035714286;0,169642857;1,024239816;0,27345605;9,70557404;1;14;Santarém
123;2022;Médio Tejo;1420;Vila Nova da Barquinha;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
124;2022;Médio Tejo;1401;Abrantes;Zona C;0;0;2;18,27181813;2,581012349;1,264804427;24,05522075;9,02868083;1,349581115;34,83754403;1;14;Santarém
125;2022;Médio Tejo;1420;Vila Nova da Barquinha;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
126;2022;Lezíria do Tejo;1416;Santarém;Concelho;0;0;0;42,71940256;26,3367057;1,335655094;41,03225215;10,47840344;1,428285221;64,17326346;1;14;Santarém
127;2022;Alto Minho;1602;Caminha;Concelho;0;0;0;95,93134014;8,039776989;2,890330189;116,4026815;12,33054245;2,64159353;100,0034089;1;16;Viana do Castelo
128;2022;Alto Minho;1603;Melgaço;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
129;2022;Médio Tejo;1401;Abrantes;Concelho;0;0;1,333333333;14,72151816;4,770406627;1,246693765;20,47200975;7,602180025;1,471308952;32,45848821;1;14;Santarém
130;2022;Médio Tejo;1402;Alcanena;Concelho;0;0;0;23,4927886;4,01723445;0,220264317;19,21798825;3,784140969;0,480946959;25,45808362;1;14;Santarém
131;2022;Médio Tejo;1410;Entroncamento;Zona B;0;0;0;35,12191453;5,085533231;0,927698438;39,95720782;6,662069101;1,14539735;72,70174521;1;14;Santarém
132;2022;Alto Minho;1604;Monção;Zona B;0;0;0;4,087844612;0,155819898;1,048780488;5,095934959;2,170731707;1,09336669;7,505550032;1;16;Viana do Castelo
133;2022;Médio Tejo;1417;Sardoal;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
134;2022;Médio Tejo;1419;Torres Novas;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
135;2022;Médio Tejo;1417;Sardoal;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
136;2022;Médio Tejo;1408;Constância;Concelho;0;0;0;39,6263633;1,742159841;1,716666667;58,41833333;14,80480226;1,630045983;76,64552148;1;14;Santarém
137;2022;Médio Tejo;1418;Tomar;Concelho;0;0;0;8,070629585;1,842753837;0,364542703;13,18125072;7,158199936;0,490782291;21,25844524;1;14;Santarém
138;2022;Médio Tejo;1410;Entroncamento;Zona C;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
139;2022;Alto Minho;1603;Melgaço;Concelho;0;0;0;165,3547422;9,128767119;3,711409396;253,5385906;8,120402685;3,955128931;252,7605157;1;16;Viana do Castelo
140;2022;Médio Tejo;1419;Torres Novas;Zona C;0;0;0;23,16168226;4,267539328;1,089794031;22,99833889;11,59692759;1,209169047;31,72243638;1;14;Santarém
141;2022;Médio Tejo;1408;Constância;Zona C;0;0;0;39,6263633;1,742159841;1,716666667;58,41833333;14,80480226;1,630045983;76,64552148;1;14;Santarém
142;2022;Alto Minho;1604;Monção;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
143;2022;Lezíria do Tejo;1414;Rio Maior;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
144;2022;Região de Coimbra;607;Lousã;Concelho;0;0;1;23,88447328;1,992466568;0,787183757;35,39344285;3,767624765;0,818066916;41,72683938;1;6;Coimbra
145;2022;Área Metropolitana de Lisboa;1502;Alcochete;Zona C;0;0;0;32,46366803;5,546840856;3,524515625;45,83376023;8,958341658;2,809031735;39,01020486;1;15;Setúbal
146;2022;Área Metropolitana de Lisboa;1508;Palmela;Concelho;0;0;0;28,48359714;19,65898839;1,048026725;36,93229547;7,906001346;1,011111939;54,25006189;1;15;Setúbal
147;2022;Região de Leiria;1003;Ansião;Concelho;0;0;0;83,46250381;7,83042576;2,133366337;105,8337591;15,11042099;2,279914452;120,6846869;1;10;Leiria
148;2022;Área Metropolitana de Lisboa;1506;Moita;Concelho;0;0;0;28,95183232;7,08956806;0,985732513;24,71844394;2,144465527;1,092495823;36,61953762;1;15;Setúbal
149;2022;Área Metropolitana de Lisboa;1512;Setúbal;Zona B;0;0;0;0;0;0;0;0;0;0;1;15;Setúbal
150;2022;Área Metropolitana de Lisboa;1510;Seixal;Zona C;0;0;0;53,5636148;16,52715267;0,767000541;58,77229503;1,502873712;0,992954625;60,03853613;1;15;Setúbal
151;2022;Oeste;1112;Sobral de Monte Agraço;Concelho;0;0;0;14,36806398;0,888869239;1,289373486;14,73669811;3,686483212;1,938788244;41,02589417;1;11;Lisboa
152;2022;Região de Leiria;1008;Figueiró dos Vinhos;Zona B;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
153;2022;Região de Coimbra;607;Lousã;Zona B;0;0;0;6,669285129;0,302817535;0,34;11,23933333;3,106530612;0,383086748;17,43608986;1;6;Coimbra
154;2022;Área Metropolitana de Lisboa;1502;Alcochete;Concelho;0;0;0;30,59997363;6,84071356;2,933401176;40,57668277;6,700129655;1,856488956;29,25993706;1;15;Setúbal
155;2022;Região de Leiria;1002;Alvaiázere;Zona B;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
156;2022;Região de Coimbra;607;Lousã;Zona C;0;0;1;42,40976115;1,689649033;1,002374729;47,01784819;4,084665173;1,331297678;70,34231862;1;6;Coimbra
157;2022;Região de Coimbra;606;Góis;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
158;2022;Área Metropolitana de Lisboa;1511;Sesimbra;Zona B;0;0;0;32,03958174;3,102352516;0,93828778;35,25196279;2,609321704;0,811590773;42,43611309;1;15;Setúbal
159;2022;Região de Leiria;601;Arganil;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
160;2022;Beira Baixa;508;Proença-a-Nova;Zona B;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
161;2022;Região de Coimbra;611;Oliveira do Hospital;Concelho;0;0;0;35,15813604;3,42790997;1,321439863;36,97842466;5,166996772;1,582588844;47,61799102;1;6;Coimbra
162;2022;Região de Leiria;1013;Pedrógão Grande;Zona B;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
163;2022;Médio Tejo;509;Sertã;Zona C;0;0;0;71,65194006;7,184784549;1,685166695;105,6134974;11,03852613;1,871779342;96,51418122;1;5;Castelo Branco
164;2022;Médio Tejo;510;Vila de Rei;Zona C;0;0;0;26,05036752;0,870466011;1,176470588;36,53856209;5,725490196;1,24541144;32,13493004;1;5;Castelo Branco
165;2022;Região de Leiria;1013;Pedrógão Grande;Concelho;0;0;0;24,27253489;1,082193604;0,649350649;40,46688312;3,272727273;0,977312336;60,09797341;1;10;Leiria
166;2022;Região de Coimbra;617;Vila Nova de Poiares;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
167;2022;Região de Leiria;1015;Pombal;Concelho;0;0;0;62,13299755;27,2592272;1,764029487;74,57506621;8,455201316;1,826601253;80,21147943;1;10;Leiria
168;2022;Região de Coimbra;612;Pampilhosa da Serra;Zona C;0;0;0;50,84574442;1,525729447;1,752136752;59,25569801;12,87179487;1,890128283;63,30538575;1;6;Coimbra
169;2022;Beiras e Serra da Estrela;905;Fornos de Algodres;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
170;2022;Região de Leiria;1010;Marinha Grande;Concelho;0;0;0,25;46,06962592;18,43594652;0,651073728;45,93959544;4,244226236;1,006132676;72,75650376;1;10;Leiria
171;2022;Região de Coimbra;616;Tábua;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
172;2022;Região de Leiria;1009;Leiria;Concelho;0;0;0;45,86710893;49,25999202;0,891846057;57,26548693;7,220353428;0,874138928;55,31111127;1;10;Leiria
173;2022;Região de Coimbra;617;Vila Nova de Poiares;Zona C;0;0;0;17,89827058;0,679543302;1,671533108;29,52389962;4,41313328;2,037534232;37,18047406;1;6;Coimbra
174;2022;Região de Leiria;1004;Batalha;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
175;2022;Região de Leiria;1016;Porto de Mós;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
176;2022;Beira Baixa;508;Proença-a-Nova;Zona C;2;190,6666667;1;10,31407832;0,534841166;1,760968122;13,12681086;6,546315937;1,830877556;22,93545233;1;5;Castelo Branco
177;2022;Região de Coimbra;609;Miranda do Corvo;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
178;2022;Região de Coimbra;612;Pampilhosa da Serra;Concelho;0;0;0;50,84574442;1,525729447;1,752136752;59,25569801;12,87179487;1,890128283;63,30538575;1;6;Coimbra
179;2022;Região de Leiria;1016;Porto de Mós;Concelho;0;0;0;52,01923355;11,5376865;0,847380267;57,35323413;14,19958144;0,946639092;65,9862755;1;10;Leiria
180;2022;Região de Coimbra;609;Miranda do Corvo;Concelho;0;0;0;25,69410055;1,464827298;0,283333333;25,88;6,016666667;0,5425514;34,51663993;1;6;Coimbra
